name,description,context,country
#ريال_مدريد,5617.0,UEFA Champions League · Trending,Tunisia
#بالدم,3041.0,Trending,Tunisia
#المغرب,2800.0,Trending,Tunisia
#لبنان,13900.0,Trending,Tunisia
#غزه_الفاضحه,3679.0,Trending,Tunisia
#TikTok,124000.0,Technology · Trending,Tunisia
Roger Cook,2798.0,Trending in Food,Tunisia
#OpensTheDoorsToGaza,70900.0,Trending,Turkey
#Çarşamba,1270.0,Only on X · Trending,Turkey
#TehlikeGeliyor,28100.0,Trending,Turkey
Gazzeye Kapılar Açılsın,43800.0,Trending,Turkey
Doping,68600.0,Trending,Turkey
Alvarez,147000.0,UEFA Champions League · Trending,Turkey
Okan,28000.0,Sports · Trending,Turkey
Sayın Kürşad Zorlu,15300.0,Politics · Trending,Turkey
real madrid - atletico madrid,66600.0,Trending,Turkey
Suat Toktaş,9730.0,Ongoing news stories · Trending,Turkey
Sadettin Saran,15700.0,Trending,Turkey
Belgrad Ormanı'nda,14100.0,Trending,Turkey
Kul Hakkı,51000.0,Trending,Turkey
barış pehlivan,3315.0,Trending,Turkey
Adnan Beker,6646.0,Trending,Turkey
Halk TV,17400.0,Movies & TV · Trending,Turkey
Sırrı,15700.0,Trending,Turkey
Seda Selek,8015.0,Trending,Turkey
Soldan,4855.0,Trending,Turkey
Brahim Diaz,30100.0,UEFA Champions League · Trending,Turkey
Hülya Avşar,2908.0,Entertainment · Trending,Turkey
ŞoföreTemiz BirSayfa,11000.0,Trending,Turkey
furkanhareketi özelsayısı,4235.0,Trending,Turkey
Alaattin Köseler,14800.0,Trending,Turkey
serhan asker,5234.0,Trending,Turkey
Alevilik,1931.0,Trending,Turkey
kürşad oğuz,2551.0,Trending,Turkey
Trump,3180000.0,Politics · Trending,Turkey
Gray,36900.0,Trending,Turkey
Yılmaz Erdoğan,9236.0,Trending,Turkey
Iftar,90300.0,Trending,Turkey
Plummer,1257.0,Trending,Turkey
Günaydin,64400.00000000001,Trending,Turkey
GenelAf SicilAffı,21300.0,Trending,Turkey
Yasadışı,17200.0,Trending,Turkey
Bahçeli,46100.0,Trending,Turkey
Poyraz,5935.0,Entertainment · Trending,Turkey
Aston Villa,32700.000000000004,Football · Trending,Turkey
Gençlerbirliği,3057.0,Trending,Turkey
nimet tanrıkulu,1228.0,Trending,Turkey
#PSVARS,19400.0,UEFA Champions League · Trending,Turkmenistan
Arsenal,284000.0,Football · Trending,Turkmenistan
Bosz,2133.0,Trending,Turkmenistan
#ChampionsLeague,18800.0,Football · Trending,Turkmenistan
Benitez,5630.0,UEFA Champions League · Trending,Turkmenistan
Odegaard,22600.0,UEFA Champions League · Trending,Turkmenistan
tweede kamer,1197.0,Trending,Turkmenistan
raad van state,1040.0,Trending,Turkmenistan
Timber,30300.0,Football · Trending,Turkmenistan
Ledezma,1418.0,UEFA Champions League · Trending,Turkmenistan
Trudeau,485000.0,Politics · Trending,Turkmenistan
Baudet,1470.0,Trending,Turkmenistan
mRNA,32800.0,Politics · Trending,Turkmenistan
Arteta,24400.0,UEFA Champions League · Trending,Turkmenistan
rob jetten,1217.0,Trending,Turkmenistan
Flamingo,4927.0,UEFA Champions League · Trending,Turkmenistan
Oekraïne,25200.0,Trending,Turkmenistan
Perisic,4966.0,UEFA Champions League · Trending,Turkmenistan
Stewart,43300.0,Trending,Turkmenistan
Trump,3180000.0,Politics · Trending,Turkmenistan
Europese Commissie,1737.0,Trending,Turkmenistan
Valencia,70200.0,Football · Trending,Turkmenistan
Thierry,6480.0,Trending,Turkmenistan
Canada,1320000.0,Politics · Trending,Turkmenistan
Putin,903000.0,Politics · Trending,Turkmenistan
Zelensky,873000.0,Politics · Trending,Turkmenistan
Ukraine,2270000.0,Politics · Trending,Turkmenistan
Rusland,12700.0,Trending,Turkmenistan
#PSVARS,19400.0,UEFA Champions League · Trending,Tuvalu
Arsenal,284000.0,Football · Trending,Tuvalu
Bosz,2133.0,Trending,Tuvalu
#ChampionsLeague,18800.0,Football · Trending,Tuvalu
Benitez,5631.0,UEFA Champions League · Trending,Tuvalu
Odegaard,22500.0,UEFA Champions League · Trending,Tuvalu
tweede kamer,1197.0,Trending,Tuvalu
raad van state,1043.0,Trending,Tuvalu
Timber,30300.0,Football · Trending,Tuvalu
Ledezma,1419.0,UEFA Champions League · Trending,Tuvalu
Trudeau,485000.0,Politics · Trending,Tuvalu
Baudet,1470.0,Trending,Tuvalu
Arteta,24400.0,UEFA Champions League · Trending,Tuvalu
rob jetten,1218.0,Trending,Tuvalu
Flamingo,4936.0,UEFA Champions League · Trending,Tuvalu
Oekraïne,25200.0,Trending,Tuvalu
Perisic,4975.0,UEFA Champions League · Trending,Tuvalu
Stewart,43300.0,Trending,Tuvalu
Trump,6820000.0,Politics · Trending,Tuvalu
Europese Commissie,1737.0,Trending,Tuvalu
Valencia,70200.0,Football · Trending,Tuvalu
Canada,1350000.0,Politics · Trending,Tuvalu
Thierry,6480.0,Trending,Tuvalu
Mauro,14600.0,Football · Trending,Tuvalu
Putin,903000.0,Politics · Trending,Tuvalu
Zelensky,873000.0,Politics · Trending,Tuvalu
Ukraine,2260000.0,Politics · Trending,Tuvalu
Rusland,12700.0,Trending,Tuvalu
#AshWednesday,1566.0,Only on X · Trending,Uganda
Lent,40600.0,Trending,Uganda
#PSVARS,19400.0,UEFA Champions League · Trending,Uganda
Merino,20600.0,UEFA Champions League · Trending,Uganda
Odegaard,22600.0,UEFA Champions League · Trending,Uganda
Madrid,420000.0,UEFA Champions League · Trending,Uganda
JATT,4317.0,Trending,Uganda
Kawempe,6756.0,Trending,Uganda
Dortmund,28400.0,UEFA Champions League · Trending,Uganda
Ishmael,1822.0,Trending,Uganda
Alvarez,147000.0,UEFA Champions League · Trending,Uganda
#RMAATM,7684.0,UEFA Champions League · Trending,Uganda
Nwaneri,44800.0,UEFA Champions League · Trending,Uganda
Sterling,18700.0,Football · Trending,Uganda
Rice,68900.0,Sports · Trending,Uganda
Skelly,25600.0,UEFA Champions League · Trending,Uganda
Champions League,129000.0,Football · Trending,Uganda
Partey,10700.0,UEFA Champions League · Trending,Uganda
Arsenal,284000.0,Football · Trending,Uganda
Amen,216000.0,Politics · Trending,Uganda
Trossard,13600.0,Football · Trending,Uganda
barometer,1108.0,Trending,Uganda
Dating,80100.0,Trending,Uganda
Kenyan,21400.0,Politics · Trending,Uganda
Aston Villa,32700.000000000004,Football · Trending,Uganda
Watermelon,8732.0,Trending,Uganda
Canada,1350000.0,Politics · Trending,Uganda
Manu,27800.0,Football · Trending,Uganda
Juventus,14600.0,Football · Trending,Uganda
Putin,903000.0,Politics · Trending,Uganda
Kenzo,3797.0,Trending,Uganda
Kick,118000.0,Politics · Trending,Uganda
Amin,52800.0,Trending,Uganda
Ukraine,2270000.0,Politics · Trending,Uganda
High Court,18800.0,Trending,Uganda
South Sudan,1220.0,Trending,Uganda
#TEZOSTUESDAY,5527.0,Trending,Ukraine
Japan,321000.0,Trending,Ukraine
Putin,903000.0,Politics · Trending,Ukraine
Sumy,3664.0,Trending,Ukraine
Bloomberg,68000.0,Trending,Ukraine
#faucet,16900.0,Trending,Ukraine
Hungary,51000.0,Politics · Trending,Ukraine
Congress,721000.0,Politics · Trending,Ukraine
US Crypto Reserve,26700.0,Business & finance · Trending,Ukraine
Ukrainians,123000.0,Politics · Trending,Ukraine
Chainlink,12500.0,Business & finance · Trending,Ukraine
#monad,9780.0,Trending,Ukraine
Iran,175000.0,Politics · Trending,Ukraine
Leyen,97700.0,Politics · Trending,Ukraine
Orban,37600.0,Politics · Trending,Ukraine
$SEI,3168.0,Trending,Ukraine
The United States,407000.0,Politics · Trending,Ukraine
President Trump,1190000.0,Politics · Trending,Ukraine
Зеленского,9146.0,Politics · Trending,Ukraine
Christian,151000.0,Politics · Trending,Ukraine
Canada,1320000.0,Politics · Trending,Ukraine
Patriot,71300.0,Trending,Ukraine
Jungkook,130000.0,Jungkook · Trending,Ukraine
Australia,230000.0,Trending,Ukraine
Iraq,94100.0,Politics · Trending,Ukraine
Stalin,22400.0,Politics · Trending,Ukraine
Noah,44300.0,Trending,Ukraine
Mask,128000.0,Trending,Ukraine
Rubio,58900.0,Politics · Trending,Ukraine
Afghanistan,145000.0,Politics · Trending,Ukraine
Krasnov,21200.0,Trending,Ukraine
Syria,46400.0,Politics · Trending,Ukraine
Jesus,274000.0,Politics · Trending,Ukraine
North Korea,21900.0,Politics · Trending,Ukraine
Gmorning,3810.0,Trending,Ukraine
самое,2585.0,Trending,Ukraine
Zelensky,873000.0,Politics · Trending,Ukraine
The U.S.,597000.0,Trending,Ukraine
الفاريز,7887.0,Trending,UnitedArabEmirates
فالفيردي,8664.0,UEFA Champions League · Trending,UnitedArabEmirates
wonwoo,218000.0,Korean music · Trending,UnitedArabEmirates
القمه العربيه,78500.0,Trending,UnitedArabEmirates
حافظ علي,1718.0,Trending,UnitedArabEmirates
سيميوني,4339.0,UEFA Champions League · Trending,UnitedArabEmirates
مدريد,1610000.0,UEFA Champions League · Trending,UnitedArabEmirates
٤ رمضان,77500.0,Trending,UnitedArabEmirates
دياز,12300.0,UEFA Champions League · Trending,UnitedArabEmirates
اتليتكو,8343.0,UEFA Champions League · Trending,UnitedArabEmirates
القاهرة,36300.0,Trending,UnitedArabEmirates
الخطه المصريه,7361.0,Trending,UnitedArabEmirates
انشيلوتي,6316.0,UEFA Champions League · Trending,UnitedArabEmirates
غير العاديه,17500.0,Trending,UnitedArabEmirates
Rohit Sharma,149000.0,Cricket · Trending,UnitedArabEmirates
أرسنال,797000.0,UEFA Champions League · Trending,UnitedArabEmirates
Atletico,145000.0,UEFA Champions League · Trending,UnitedArabEmirates
Odegaard,22600.0,UEFA Champions League · Trending,UnitedArabEmirates
Kohli,289000.0,Cricket · Trending,UnitedArabEmirates
فاسكيز,1626.0,UEFA Champions League · Trending,UnitedArabEmirates
Madrid,420000.0,UEFA Champions League · Trending,UnitedArabEmirates
القادسية,806000.0,Trending,UnitedArabEmirates
ذهاب دور,4398.0,UEFA Champions League · Trending,UnitedArabEmirates
Democrats,1680000.0,Politics · Trending,UnitedArabEmirates
Amen,216000.0,Politics · Trending,UnitedArabEmirates
Aussies,17600.0,Cricket · Trending,UnitedArabEmirates
Trump,6820000.0,Politics · Trending,UnitedArabEmirates
Pakistan,162000.0,Trending,UnitedArabEmirates
ايندهوفن,2974.0,Football · Trending,UnitedArabEmirates
الرييس المصري,6248.0,Trending,UnitedArabEmirates
اليوم الرابع,67500.0,Trending,UnitedArabEmirates
اليوم الثلاثاء,10700.0,Trending,UnitedArabEmirates
موت الغفله,1050.0,Trending,UnitedArabEmirates
Canada,1350000.0,Politics · Trending,UnitedArabEmirates
#PancakeDay,10500.0,Trending,UnitedKingdom
Shrove Tuesday,13600.0,Trending,UnitedKingdom
Alvarez,147000.0,UEFA Champions League · Trending,UnitedKingdom
Ukraine,2260000.0,Politics · Trending,UnitedKingdom
Lent,40600.0,Trending,UnitedKingdom
#DaredevilBornAgain,64300.0,Entertainment · Trending,UnitedKingdom
#MAFSAU,4729.0,Trending,UnitedKingdom
Iraq,94000.0,Politics · Trending,UnitedKingdom
Rodrygo,87800.0,UEFA Champions League · Trending,UnitedKingdom
#MINGI,18300.0,Trending in K-pop,UnitedKingdom
Odegaard,22600.0,UEFA Champions League · Trending,UnitedKingdom
#bwfc,2435.0,Football · Trending,UnitedKingdom
UK and France,87800.0,Trending,UnitedKingdom
Calafiori,14300.0,UEFA Champions League · Trending,UnitedKingdom
Skelly,25600.0,UEFA Champions League · Trending,UnitedKingdom
Valverde,64500.0,UEFA Champions League · Trending,UnitedKingdom
Putin,903000.0,Politics · Trending,UnitedKingdom
Hale,35700.0,Trending,UnitedKingdom
Russia,893000.0,Politics · Trending,UnitedKingdom
Nwaneri,44800.0,UEFA Champions League · Trending,UnitedKingdom
JD Vance,249000.0,Politics · Trending,UnitedKingdom
Madrid,420000.0,UEFA Champions League · Trending,UnitedKingdom
Club Brugge,13500.0,UEFA Champions League · Trending,UnitedKingdom
Canada,1350000.0,Politics · Trending,UnitedKingdom
Ash Wednesday,13500.0,Only on X · Trending,UnitedKingdom
Mbappe,73000.0,UEFA Champions League · Trending,UnitedKingdom
Perisic,4975.0,UEFA Champions League · Trending,UnitedKingdom
Asensio,9865.0,UEFA Champions League · Trending,UnitedKingdom
Brahim Diaz,30100.0,UEFA Champions League · Trending,UnitedKingdom
Atletico,145000.0,UEFA Champions League · Trending,UnitedKingdom
Partey,10700.0,UEFA Champions League · Trending,UnitedKingdom
Tierney,1441.0,UEFA Champions League · Trending,UnitedKingdom
No Other Land,78800.0,Entertainment · Trending,UnitedKingdom
Timber,30300.0,Football · Trending,UnitedKingdom
Dolly,36600.0,Country music · Trending,UnitedKingdom
UK or France,19500.0,Trending,UnitedKingdom
Nutella,5045.0,Trending,UnitedKingdom
Zelensky,873000.0,Politics · Trending,UnitedKingdom
Eindhoven,8443.0,Football · Trending,UnitedKingdom
Britain and France,7183.0,Trending,UnitedKingdom
Bruges,3326.0,UEFA Champions League · Trending,UnitedKingdom
Congress,722000.0,Politics · Trending,UnitedKingdom
Declan Rice,7067.0,Trending,UnitedKingdom
Trudeau,485000.0,Politics · Trending,UnitedKingdom
Sterling,18700.0,Football · Trending,UnitedKingdom
Bolton,6721.0,Football · Trending,UnitedKingdom
Camavinga,27300.0,UEFA Champions League · Trending,UnitedKingdom
year 5,79600.0,Trending,UnitedKingdom
Venezuela,142000.0,Politics · Trending,Uruguay
Valverde,64500.0,UEFA Champions League · Trending,Uruguay
Julián Álvarez,102000.0,Football · Trending,Uruguay
Edmundo,10900.0,Politics · Trending,Uruguay
Rodrygo,87700.0,UEFA Champions League · Trending,Uruguay
Brahim,107000.0,UEFA Champions League · Trending,Uruguay
#GranHermano,130000.0,Only on X · Trending,Uruguay
Josema,1968.0,UEFA Champions League · Trending,Uruguay
Emma,66300.0,Trending,Uruguay
Lali,33100.0,Trending,Uruguay
Gaston,6157.0,Trending,Uruguay
FURIA AL 9009,45000.0,Trending,Uruguay
Guaidó,2426.0,Trending,Uruguay
Papucho,2722.0,Trending,Uruguay
Simeone,27400.0,UEFA Champions League · Trending,Uruguay
#ChampionsLeague,18800.0,Football · Trending,Uruguay
Eial,17000.0,Trending,Uruguay
Arsenal,284000.0,Football · Trending,Uruguay
Mbappe,72900.0,UEFA Champions League · Trending,Uruguay
Orsi,8828.0,Trending,Uruguay
Pacha,3627.0,Trending,Uruguay
Olga,17000.0,Trending,Uruguay
Dictador,17700.0,Politics · Trending,Uruguay
ROSINA AL 9009,1118.0,Trending,Uruguay
violetta,11100.0,Trending,Uruguay
San Lorenzo,12000.0,Football · Trending,Uruguay
Nicolás Maduro,17700.0,Politics · Trending,Uruguay
Flavio,14500.0,Trending,Uruguay
Murga,1447.0,Trending,Uruguay
Alianza Lima,14900.0,Copa Libertadores · Trending,Uruguay
Lubetkin,1386.0,Trending,Uruguay
Retroceso,4208.0,Trending,Uruguay
Vinicius,59900.0,UEFA Champions League · Trending,Uruguay
Moldavsky,23800.0,Trending,Uruguay
Camavinga,27300.0,UEFA Champions League · Trending,Uruguay
Canadá,1350000.0,Politics · Trending,Uruguay
Sandra,45700.0,Trending,Uruguay
Selección,11000.0,UEFA Champions League · Trending,Uruguay
Canciller,6774.0,Trending,Uruguay
Trump,3180000.0,Politics · Trending,Uzbekistan
Ronaldo,52600.0,Football · Trending,Uzbekistan
Messi,66000.0,Trending,Uzbekistan
Zelensky,873000.0,Politics · Trending,Uzbekistan
Ukraine,2120000.0,Politics · Trending,Uzbekistan
Democrats,1680000.0,Politics · Trending,Vanuatu
Al Green,182000.0,Politics · Trending,Vanuatu
#StateOfTheUnion,97000.0,Politics · Trending,Vanuatu
Dems,279000.0,Politics · Trending,Vanuatu
#DaredevilBornAgain,64300.0,Entertainment · Trending,Vanuatu
wonwoo,217000.0,Korean music · Trending,Vanuatu
Pocahontas,61000.0,Politics · Trending,Vanuatu
Grande Rio,26800.0,Holidays · Trending,Vanuatu
Tuiuti,32700.000000000004,Holidays · Trending,Vanuatu
West Point,26700.0,Politics · Trending,Vanuatu
Laken Riley,140000.0,Politics · Trending,Vanuatu
イベクエ,4971.0,Trending worldwide,Vanuatu
Zion,13500.0,NBA · Trending,Vanuatu
Nancy,127000.0,Politics · Trending,Vanuatu
Secret Service,159000.0,Politics · Trending,Vanuatu
Bruce Brown,1245.0,NBA · Trending,Vanuatu
#Globeleza,71400.0,Holidays · Trending,Vanuatu
#SOTU,24800.0,Politics · Trending,Vanuatu
スシロー,58400.0,Trending worldwide,Vanuatu
AMERICA IS BACK,82400.0,Politics · Trending,Vanuatu
Greenland,21700.0,Politics · Trending,Vanuatu
Nicole Wallace,8004.0,Trending worldwide,Vanuatu
Slotkin,39200.0,Politics · Trending,Vanuatu
DJ Daniel,46500.0,Politics · Trending,Vanuatu
Jaxson Hayes,3220.0,NBA · Trending,Vanuatu
カプコンカップ,5629.0,Gaming · Trending,Vanuatu
トライアル,7202.0,Politics · Trending,Vanuatu
Iowa State,6312.0,Trending worldwide,Vanuatu
Suns,15400.0,NBA · Trending,Vanuatu
ロージズインメイ,2664.0,Trending worldwide,Vanuatu
HIDE AND SING JMIBARRA,25900.0,Only on X · Trending,Vanuatu
パックル,1192.0,News · Trending,Vanuatu
Auburn,9826.0,Trending worldwide,Vanuatu
新幹線大爆破,28000.0,Travel · Trending,Vanuatu
FREE YOKO FROM NINESTAR,307000.0,Only on X · Trending,Vanuatu
ウォヌさん,1850.0,Korean music · Trending,Vanuatu
エイトリ,2053.0,Only on X · Trending,Vanuatu
聡ちゃん,3485.0,J-pop · Trending,Vanuatu
Milton Cunha,16900.0,Trending worldwide,Vanuatu
Foggy,10400.0,Entertainment · Trending,Vanuatu
Pelicans,5256.0,NBA · Trending,Vanuatu
Jemison,1687.0,NBA · Trending,Vanuatu
LOL2025 PRESS x WINNYSATANG,3321.0,Only on X · Trending,Vanuatu
#INDvsAUS,312000.0,Cricket · Trending,VaticanCity
#ChampionsTrophy2025,168000.0,Cricket · Trending,VaticanCity
#ViratKohli,86200.0,Indian Premier League · Trending,VaticanCity
Full Story,28500.0,Trending,VaticanCity
Canada,1360000.0,Politics · Trending,VaticanCity
#ZohraJabeen,35500.0,Entertainment · Trending,VaticanCity
Australia,231000.0,Trending,VaticanCity
Germany,185000.0,Politics · Trending,VaticanCity
King,548000.0,Trending,VaticanCity
Gaza,512000.0,Politics · Trending,VaticanCity
Barca,46600.0,UEFA Champions League · Trending,VaticanCity
China,519000.0,Politics · Trending,VaticanCity
#PresidentTrump,4654.0,Trending in Politics,VaticanCity
Ukraine,2260000.0,Politics · Trending,VaticanCity
Nepal,6758.0,Trending,VaticanCity
Japan,321000.0,Trending,VaticanCity
Russia,894000.0,Politics · Trending,VaticanCity
Europe,641000.0,Politics · Trending,VaticanCity
Putin,903000.0,Politics · Trending,VaticanCity
God Bless America,38100.0,Trending in Politics,VaticanCity
Pakistan,162000.0,Trending,VaticanCity
#Entrepreneurship,1001.0,Business & finance · Trending,VaticanCity
#Sikandar,28900.0,Entertainment · Trending,VaticanCity
#TikTok,124000.0,Technology · Trending,VaticanCity
#NaturePhotography,3134.0,Trending,VaticanCity
Democrats,1680000.0,Trending in Politics,VaticanCity
Al Green,181000.0,Trending in Political figures,VaticanCity
Dems,281000.0,Trending in Politics,VaticanCity
Pocahontas,61000.0,Trending in Political figures,VaticanCity
Nancy,127000.0,Trending in Political figures,VaticanCity
Social Security,170000.0,Trending in Politics,VaticanCity
Mike Johnson,47600.0,Trending in Politics,VaticanCity
Capitol,120000.0,Trending in Politics,VaticanCity
Cancer,462000.0,Trending in Politics,VaticanCity
#STELL,12800.0,Trending in Pop,VaticanCity
Sacha,95100.0,Trending,Venezuela
#4Mar,6090.0,Trending,Venezuela
#ElAtracoDelSiglo,2731.0,Trending,Venezuela
Chevron,43000.0,Politics · Trending,Venezuela
Román Camacho,11200.0,Trending,Venezuela
Brahim,107000.0,UEFA Champions League · Trending,Venezuela
Capriles,1211.0,Politics · Trending,Venezuela
#NuncaMas,1367.0,Trending,Venezuela
Julián,165000.0,UEFA Champions League · Trending,Venezuela
#ChampionsLeague,18800.0,Football · Trending,Venezuela
#DaredevilBornAgain,64599.99999999999,Entertainment · Trending,Venezuela
Camavinga,27300.0,UEFA Champions League · Trending,Venezuela
Valverde,64500.0,UEFA Champions League · Trending,Venezuela
Mbappe,72900.0,UEFA Champions League · Trending,Venezuela
Rodrygo,87700.0,UEFA Champions League · Trending,Venezuela
Ecuador,53200.0,Trending,Venezuela
Canadá,1360000.0,Politics · Trending,Venezuela
